Module,Tech,Width,Target Freq,Delay,Area,L Power (nW),D energy (fJ)
mux4,tsmc28,16,10000,0.09861500000000001,28.224,100.845,8.569643500000002
mux8,sky90,64,2835,0.355193,2060.940039,675.297,423.745249
mux2,tsmc28,16,19916,0.052471,15.372,84.373,5.2733355
flop,sky90,8,14692,0.114344,133.279999,129.629,650.503016
mux8,tsmc28,128,10000,0.099998,598.877995,2750.0,147.397052
mux4,sky90,32,13958,0.262987,543.900011,212.404,542.0162070000001
priorityencoder,tsmc28,8,28850,0.034591,6.174,23.212,1.3386717
mux4,sky90,64,3403,0.293479,868.280017,245.808,251.80498200000002
csa,sky90,32,6228,0.165362,1349.460026,801.907,633.0057360000001
flop,sky90,128,7696,0.114345,2132.4799805,2070.0,5449.4540099999995
mux8,sky90,16,5000,0.28662200000000004,681.100006,314.569,220.98556200000004
mux2,tsmc28,64,18932,0.053134,84.419999,442.406,24.388505999999996
mult,sky90,16,5000,1.024199,7447.020138,4910.0,32946.433432
comparator,sky90,64,3006,0.38073100000000004,1235.780024,216.793,164.475792
mux4,sky90,64,3210,0.30840700000000004,877.100017,251.363,248.57604200000003
flop,tsmc28,32,19872,0.048892,60.4799995,629.157,211.6388004
add,sky90,16,2993,0.35045,648.760012,358.879,284.91585
priorityencoder,sky90,16,5521,0.18079800000000001,119.560002,54.0,16.307979600000003
csa,sky90,32,6350,0.16398100000000002,1568.000031,983.19,753.984638
mux8,sky90,128,634,0.9183980000000002,3195.780062,219.162,320.52090200000004
flop,sky90,128,9095,0.11434499999999999,2132.4799805,2070.0,6440.367779999999
mux2,sky90,8,3000,0.320272,60.760001,10.548,16.750225599999997
comparator,tsmc28,64,10862,0.09205799999999999,291.312,1240.0,69.41173199999999
mult,tsmc28,32,3277,0.331623,6157.493997,45600.0,6628.812147000001
comparator,tsmc28,8,16358,0.061125,30.492,141.092,8.28855
mux4,sky90,32,11166,0.26298699999999997,543.900011,212.404,433.66556299999996
priorityencoder,tsmc28,8,5000,0.057811,4.284,14.558,0.24858730000000004
mux4,tsmc28,64,15075,0.070221,145.277999,710.673,50.137794
flop,tsmc28,16,10000,0.048892000000000005,30.24,314.58,53.28250160000001
priorityencoder,sky90,128,3548,0.299422,1660.120031,616.349,131.146836
comparator,tsmc28,32,5000,0.198683,64.26,222.007,16.1131913
mux2,sky90,8,10000,0.152489,107.800002,82.398,53.523639
mux8,tsmc28,64,10560,0.094635,291.437999,1400.0,81.480735
add,tsmc28,16,10616,0.094101,74.340001,376.096,30.018219000000002
flop,sky90,32,8036,0.114344,533.119995,518.516,1422.782392
mux4,tsmc28,8,16438,0.060638,19.404,85.403,5.9000774
mux4,tsmc28,16,15000,0.066656,31.878,126.281,9.8584224
comparator,sky90,128,1500,0.666647,2810.640055,438.161,263.992212
mux2,tsmc28,16,17534,0.054704,14.994,80.805,4.7647184000000005
mux8,tsmc28,32,5000,0.190888,105.713999,390.932,24.128243200000004
flop,sky90,8,9445,0.114344,133.279999,129.629,418.1445736
mult,sky90,16,2500,1.009413,8068.34015,5780.0,17802.007668
priorityencoder,sky90,16,5753,0.16977,136.220003,77.243,21.255203999999996
add,sky90,32,1888,0.5292220000000001,1058.400021,267.445,333.40986000000004
shiftleft,tsmc28,64,5000,0.199962,276.947999,930.589,89.9829
priorityencoder,sky90,128,3365,0.297157,1659.140031,625.73,124.508783
shiftleft,sky90,128,1984,0.5263340000000001,9846.060141,7380.0,3251.6914520000005
flop,tsmc28,8,20000,0.048892000000000005,15.12,157.268,53.28250160000001
add,sky90,16,2000,0.49998,405.720008,96.508,142.99428
mux8,tsmc28,64,10000,0.099779,286.649999,1380.0,82.118117
mux8,sky90,128,1000,0.985713,3202.640062,282.825,555.942132
flop,tsmc28,64,22356,0.048892,120.959999,1260.0,476.20808
mux4,tsmc28,16,17467,0.060429000000000004,44.603999,221.905,14.744676
csa,sky90,64,5617,0.177898,2320.640045,1650.0,1191.9166
comparator,sky90,8,3000,0.33027,131.320002,24.344,23.151927
add,tsmc28,16,11746,0.085258,94.878001,497.642,36.23465
csa,tsmc28,16,22871,0.042445,62.496001,481.11,26.825239999999997
flop,sky90,64,9095,0.11434499999999999,1066.23999,1040.0,3220.4125799999997
mult,sky90,32,250,3.969283,13353.480123,1530.0,4985.419448
comparator,sky90,32,3376,0.296038,675.220013,193.657,92.955932
mult,sky90,8,1000,0.999357,1330.840019,338.111,571.632204
comparator,sky90,32,3743,0.27399999999999997,769.300014,392.725,131.24599999999998
add,sky90,8,1000,0.935737,130.340001,20.228,39.6752488
add,tsmc28,128,7961,0.13527,954.072009,4690.0,386.60166000000004
mult,sky90,8,1230,0.812623,1785.560033,804.919,995.463175
mux8,tsmc28,64,11880,0.088551,558.053994,2700.0,113.610933
mux2,tsmc28,16,17915,0.054704,14.994,80.805,4.8741264000000015
mux4,sky90,16,4452,0.223139,392.0,398.313,103.090218
priorityencoder,sky90,128,2884,0.34642500000000004,1455.300028,364.253,93.18832500000002
priorityencoder,sky90,128,3492,0.31244099999999997,1487.640028,433.096,105.60505799999997
add,sky90,16,3606,0.328756,780.080015,633.143,448.423184
mux4,sky90,64,1000,0.884302,831.040016,55.075,178.9827248
mux8,tsmc28,16,11756,0.084847,83.664,357.292,21.466291000000002
priorityencoder,tsmc28,128,10739,0.09311599999999999,232.218,650.803,28.121031999999996
comparator,tsmc28,128,8797,0.113671,437.724,1630.0,98.55275699999999
mux4,sky90,32,4107,0.25081200000000003,578.200011,343.898,131.67630000000003
comparator,tsmc28,8,7699,0.128466,14.994,50.165,3.6484344
mux2,tsmc28,128,15000,0.066361,145.026001,933.064,48.90805700000001
mux2,sky90,32,1000,0.98053,222.460004,69.189,99.13158299999999
comparator,sky90,128,1000,0.971257,1997.240039,243.652,153.1672289
mux2,sky90,16,5953,0.202074,119.560002,32.354,46.8407532
flop,sky90,128,3000,0.114344,2132.4799805,2070.0,2124.2828320000003
flop,tsmc28,8,1000,0.04889200000000005,15.12,157.269,2.6642228640000027
comparator,sky90,16,4265,0.24596600000000002,414.540007,269.17,89.039692
flop,sky90,64,9445,0.114344,1066.23999,1040.0,3344.3333119999998
mux4,sky90,8,4368,0.227728,120.540002,34.353,33.5215616
csa,sky90,8,5617,0.177898,290.080006,207.164,149.07852400000002
csa,tsmc28,32,26351,0.040226,209.663999,1960.0,92.39912199999999
csa,tsmc28,16,10000,0.067577,34.271999,114.459,9.737845700000001
mux2,sky90,8,5390,0.188351,64.680001,21.541,19.6073391
flop,sky90,32,8396,0.114344,533.119995,518.516,1486.472
csa,sky90,8,3000,0.26417999999999997,117.599998,13.811,33.471606
priorityencoder,sky90,16,6241,0.166629,185.220003,132.902,34.2589224
shiftleft,sky90,64,2068,0.483374,3315.340059,1760.0,854.121858
priorityencoder,tsmc28,32,16453,0.06074,62.118,205.801,9.438996
mux4,sky90,16,4181,0.239979,234.220005,76.845,67.0261347
add,sky90,16,2708,0.368954,534.10001,198.833,217.313906
mux4,tsmc28,64,5000,0.19659000000000001,107.099999,386.787,35.268246000000005
flop,tsmc28,8,10000,0.048892000000000005,15.12,157.269,26.642228640000006
mux8,tsmc28,32,12426,0.08657300000000001,248.723997,1220.0,58.09048300000001
mux8,tsmc28,64,20000,0.093172,345.743998,1790.0,162.864656
mux4,sky90,128,10000,0.326274,2730.280053,1060.0,1987.987482
add,sky90,16,3180,0.338649,740.880014,486.695,376.577688
priorityencoder,sky90,64,3929,0.254352,756.560014,316.035,63.07929600000001
priorityencoder,tsmc28,8,31306,0.031913,8.316,34.836,1.7137280999999998
flop,sky90,16,8692,0.114344,266.5599975,259.258,769.420776
shiftleft,sky90,16,3355,0.29804,666.400006,558.433,195.51424
mux2,tsmc28,128,16933,0.059558,179.045998,922.967,49.552256
csa,tsmc28,8,24860,0.040492,52.416,482.462,21.906171999999998
flop,tsmc28,8,21942,0.048892,15.12,157.27,58.445496799999994
comparator,sky90,128,2915,0.348445,2890.020055,997.522,387.122395
mux2,sky90,32,4653,0.210889,368.480007,245.044,132.016514
csa,sky90,16,6228,0.165362,675.220013,403.525,317.16431600000004
mux8,sky90,128,2680,0.37442600000000004,4575.620072,1810.0,983.9915280000001
mux2,sky90,128,4254,0.2559,1290.660024,671.3,456.0138
mux8,sky90,16,1000,0.772607,430.220008,28.957,52.7690581
shiftleft,tsmc28,8,15183,0.06578,48.384,333.876,15.517502
mult,sky90,16,937,1.066999,6421.94011,3210.0,5135.466187
mult,sky90,16,1000,1.00493,7795.900143,5200.0,6776.242990000001
priorityencoder,tsmc28,8,15000,0.057812,4.284,14.558,0.7469310400000001
add,sky90,32,2523,0.418718,1592.500031,853.025,771.697274
priorityencoder,sky90,16,4898,0.20367200000000002,111.720002,34.613,12.322156000000001
priorityencoder,tsmc28,32,15446,0.06469899999999999,48.51,146.502,7.4856742999999994
mux4,sky90,64,3629,0.275519,1088.78002,330.116,287.09079800000006
comparator,tsmc28,32,11393,0.08771000000000001,131.922,513.89,32.10186
csa,sky90,16,6350,0.16398100000000002,784.000015,491.595,377.81222400000007
comparator,sky90,16,3847,0.259941,372.400007,183.367,73.56330299999999
mux8,tsmc28,128,10000,0.099998,598.877995,2750.0,147.397052
mux2,tsmc28,32,5000,0.171662,28.728001,146.078,8.411438
comparator,sky90,64,2884,0.346467,1513.120029,464.935,256.732047
mux4,tsmc28,128,13890,0.076171,435.833993,2070.0,119.207615
comparator,tsmc28,8,18446,0.058025,37.548,189.059,10.2878325
comparator,sky90,32,3449,0.289341,699.720014,199.627,88.827687
mux2,sky90,64,4443,0.244423,564.480008,226.061,208.981665
mux8,sky90,32,3267,0.321569,1068.20002,336.387,233.45909399999996
comparator,sky90,32,3816,0.27776199999999995,694.820013,315.258,109.99375199999999
mux8,tsmc28,8,12885,0.07751,44.856,215.13,11.905536000000001
flop,sky90,16,8221,0.114345,266.5599975,259.258,727.8059250000001
mux8,sky90,64,2819,0.354731,2140.320042,707.164,435.25493700000004
flop,tsmc28,16,30000,0.048891000000000004,30.24,314.58,159.7953444
add,sky90,8,3254,0.30578799999999995,222.460004,123.164,102.43897999999997
shiftleft,sky90,32,1500,0.66464,886.900017,99.1,153.066592
mux2,sky90,8,5500,0.18835100000000002,64.680001,21.541,20.021711300000003
mux4,tsmc28,32,10000,0.09749100000000001,56.825999,208.953,16.5929682
mult,sky90,32,732,1.366111,22404.76038,10600.0,21352.314929999997
mux4,tsmc28,8,1000,0.07530599999999998,15.12,54.869,0.26808935999999994
priorityencoder,sky90,8,8003,0.124959,60.760001,44.346,13.4455884
mult,sky90,128,566,1.9132159999999998,301979.16406,136000.0,333867.67129599996
mux8,sky90,8,3000,0.327584,249.900005,69.409,43.077296000000004
mux2,sky90,64,4176,0.243126,506.66001,127.14,157.78877400000002
mux2,sky90,64,4798,0.244553,513.520009,127.141,185.371174
mult,sky90,64,606,1.6501510000000001,76721.261154,30400.0,74771.64211200002
comparator,sky90,8,4736,0.211193,193.060003,97.876,39.9365963
mult,tsmc28,64,2292,0.4363,14297.346086,92700.0,16408.806700000005
mux8,sky90,64,3020,0.330329,2207.940042,730.503,445.613821
priorityencoder,sky90,8,8154,0.127992,56.840001,37.422,12.197637599999998
priorityencoder,sky90,128,3698,0.28760199999999997,1841.420035,765.651,166.23395599999998
shiftleft,sky90,64,2113,0.47303999999999996,3417.26006,2040.0,944.6608799999998
priorityencoder,sky90,8,5000,0.189665,37.240001,6.744,5.9934140000000005
flop,tsmc28,8,20286,0.048892,15.12,157.268,54.030549199999996
mux2,sky90,64,4308,0.24187,485.100007,130.641,166.40656
mux4,sky90,16,4482,0.228849,436.100003,418.878,106.185936
mux8,sky90,32,2903,0.341808,1063.300021,269.795,193.80513599999998
comparator,sky90,128,2954,0.35917499999999997,2891.000056,940.054,386.4723
comparator,tsmc28,64,10649,0.093905,282.24,1180.0,66.76645500000001
flop,tsmc28,32,15000,0.048892000000000005,60.4799995,629.161,159.79861280000003
flop,tsmc28,128,10000,0.048892000000000005,241.919998,2520.0,425.995996
add,tsmc28,128,1000,0.99962,438.984003,2050.0,155.840758
priorityencoder,sky90,16,5761,0.16977,136.220003,77.243,21.289158000000004
mux4,sky90,64,3477,0.28514700000000004,882.980016,291.66,258.34318200000007
add,tsmc28,128,6909,0.144715,799.470005,3620.0,303.75678500000004
mux4,sky90,8,4560,0.219421,136.220003,45.945,38.5742118
priorityencoder,sky90,8,7843,0.12626600000000002,49.980001,32.378,10.745236600000002
priorityencoder,tsmc28,128,1000,0.998321,114.533999,290.901,15.953169580000003
comparator,tsmc28,16,5000,0.159549,29.736,99.737,5.759718899999999
priorityencoder,sky90,16,5292,0.18856399999999998,124.460002,53.077,18.158713199999998
priorityencoder,sky90,64,4096,0.244022,794.780014,364.853,72.718556
mult,sky90,128,545,1.924225,300240.644153,129000.0,317031.46255
flop,sky90,128,9445,0.114344,2132.4799805,2070.0,6688.209248
mux2,sky90,128,4160,0.25738,1173.060021,662.29,451.70189999999997
priorityencoder,tsmc28,32,20000,0.059562000000000004,64.89,229.237,11.846881800000002
mux2,sky90,16,4240,0.231662,114.660002,39.643,41.467498
mux4,sky90,64,12644,0.286605,1428.840027,623.124,1249.884405
priorityencoder,tsmc28,128,5000,0.19975,151.956,436.218,21.553025
add,tsmc28,8,14912,0.071618,40.068,231.443,16.3933602
mux2,tsmc28,64,19705,0.051764000000000004,99.036,577.742,30.644288000000003
priorityencoder,sky90,32,4776,0.20887,379.260006,246.78,50.066139
add,tsmc28,8,20000,0.07108300000000001,39.186001,228.676,21.253817
comparator,tsmc28,128,9180,0.108915,501.102,1980.0,112.40028000000001
flop,tsmc28,64,21114,0.048892,120.959999,1260.0,449.7575080000001
flop,tsmc28,64,19044,0.048892,120.959999,1260.0,405.65692399999995
add,sky90,16,2608,0.383125,501.76001,166.728,192.711875
csa,sky90,16,6472,0.165362,752.640015,431.195,339.98427200000003
add,sky90,128,2120,0.546056,6351.380123,2520.0,2517.8642160000004
mux8,tsmc28,16,5000,0.14483200000000002,55.314,186.553,8.2988736
shiftleft,tsmc28,32,5000,0.19764500000000002,109.116,365.184,35.912096500000004
priorityencoder,sky90,128,3688,0.291314,1812.020032,796.412,174.20577200000002
priorityencoder,tsmc28,16,5000,0.11892000000000001,10.962,32.132,1.1333076
csa,sky90,32,3000,0.26417999999999997,470.399994,55.245,133.4109
comparator,sky90,64,3129,0.319542,1372.980026,508.393,204.826422
mux4,sky90,8,9841,0.214647,155.820003,90.053,77.70221400000001
mux2,sky90,64,4709,0.243196,490.980009,117.75,176.073904
shiftleft,sky90,16,1000,0.885869,350.840007,23.053,49.608664000000005
comparator,tsmc28,16,14851,0.072915,54.18,245.908,14.415295499999997
flop,tsmc28,16,19872,0.048892,30.24,314.578,105.8218448
add,sky90,32,2729,0.400494,1463.140027,643.256,639.9894119999999
mux8,tsmc28,128,5000,0.19406900000000002,422.351997,1670.0,97.81077600000002
flop,sky90,16,8856,0.114344,266.5599975,259.258,784.0568079999999
mux2,tsmc28,128,16255,0.061488999999999995,170.351999,890.282,48.51482099999999
mux2,tsmc28,32,17187,0.058137,29.862001,160.059,9.6914379
mux8,sky90,32,3393,0.327565,1058.400021,328.34,238.46731999999997
mux2,tsmc28,64,5000,0.184446,56.826002,290.343,19.1639394
mux4,tsmc28,8,17510,0.056993,20.79,93.425,6.463006200000001
mult,tsmc28,64,2488,0.41489499999999996,18264.204036,127000.0,21467.911985
flop,tsmc28,128,20000,0.048892000000000005,241.919998,2520.0,851.9431
priorityencoder,sky90,8,8591,0.125212,64.680001,49.589,15.751669599999998
csa,sky90,16,5000,0.190168,376.320007,230.423,173.62338400000002
comparator,sky90,32,3917,0.272512,784.000015,394.099,134.348416
mult,sky90,64,698,1.562511,90157.061468,50900.0,109641.39687000001
mux8,tsmc28,64,11591,0.091744,303.407999,1480.0,88.808192
mux2,sky90,64,3977,0.250357,554.679996,252.121,208.29702400000002
mux2,tsmc28,16,18677,0.052865999999999996,15.246,84.447,5.02227
comparator,tsmc28,128,9562,0.10932499999999999,537.012,2370.0,129.4408
mux4,sky90,32,13679,0.26298699999999997,543.900011,212.404,531.2337399999999
priorityencoder,sky90,64,9960,0.24122700000000002,907.480017,482.887,232.78405500000005
mux8,sky90,32,2966,0.33620500000000003,1244.600016,508.386,286.44666
priorityencoder,tsmc28,32,10000,0.09431300000000001,31.374,89.513,4.706218700000001
mux2,sky90,16,4080,0.23789200000000002,115.640002,38.479,40.94121320000001
priorityencoder,sky90,16,4796,0.203934,113.680002,45.471,15.4581972
priorityencoder,sky90,32,3202,0.308905,286.160005,62.489,27.646997499999994
comparator,sky90,64,1500,0.652772,1093.680021,113.509,110.3837452
mux2,sky90,32,4877,0.200962,374.360008,257.036,133.84069200000002
mux2,sky90,64,4230,0.241392,486.080007,135.616,165.11212799999998
csa,tsmc28,32,23368,0.042446,124.992002,962.249,54.67044799999999
comparator,sky90,64,3000,0.357776,1300.460025,318.158,175.668016
mux4,tsmc28,8,17855,0.055967,21.294,100.234,6.5761225
mux4,sky90,16,4661,0.258778,443.940009,202.299,124.472218
mux2,tsmc28,16,18767,0.053045999999999996,15.75,88.025,5.118938999999999
mult,sky90,16,977,1.023515,7283.360133,4580.0,6243.441499999999
priorityencoder,sky90,8,7522,0.132226,47.040001,18.57,10.2210698
mux8,sky90,8,3650,0.275702,461.580008,275.08,100.90693200000001
add,sky90,32,3000,0.38840399999999997,1541.540029,817.761,791.1789479999999
mult,sky90,128,503,1.98807,271535.463355,88700.0,235369.59537000002
shiftleft,sky90,64,2500,0.461033,3849.440065,2670.0,1177.478282
priorityencoder,sky90,64,3000,0.332945,588.000011,102.574,36.1245325
comparator,sky90,128,2740,0.375896,2779.280054,939.943,371.009352
comparator,sky90,8,4643,0.21420999999999998,196.000004,116.123,46.911989999999996
flop,sky90,64,8221,0.114345,1066.23999,1040.0,2910.880665
mux2,tsmc28,64,10000,0.09951600000000001,58.842002,305.597,19.186684800000002
csa,tsmc28,64,26351,0.040226,419.327997,3910.0,184.758018
csa,tsmc28,8,20000,0.049745000000000004,29.106,205.916,11.0682625
add,sky90,16,2500,0.398809,514.50001,175.755,195.017601
mux8,tsmc28,8,13707,0.075184,51.281999,237.31,13.503046399999999
comparator,tsmc28,64,15000,0.093904,274.554001,1420.0,96.2516
priorityencoder,sky90,128,3064,0.32636400000000004,1580.740029,511.083,110.311032
mux8,sky90,64,3239,0.32447,2216.760041,812.345,524.0190499999999
mult,tsmc28,8,5610,0.194406,567.0,4250.0,420.50017800000006
priorityencoder,sky90,8,7670,0.125087,50.960001,24.761,10.257134
flop,sky90,8,8692,0.114344,133.279999,129.629,384.80186319999996
priorityencoder,sky90,64,4263,0.24266400000000002,888.860015,460.967,85.903056
priorityencoder,sky90,128,1000,0.998926,1112.300022,122.086,52.943078
comparator,sky90,8,5014,0.21538000000000002,244.020004,169.251,67.8447
comparator,tsmc28,128,5000,0.19976100000000002,321.677997,1000.0,77.50726800000001
priorityencoder,tsmc28,8,30000,0.033051000000000004,8.946,35.541,1.8178050000000003
mux2,sky90,64,4320,0.24187,485.100007,130.641,166.89030000000002
flop,sky90,128,9795,0.114344,2132.4799805,2070.0,6935.992695999999
mux2,sky90,32,4674,0.210889,368.480007,245.044,132.649181
mult,sky90,8,2500,0.750058,2382.380044,1770.0,3108.9904099999994
shiftleft,tsmc28,32,9392,0.106425,294.083999,1370.0,79.925175
mux4,sky90,16,3000,0.327951,219.520004,18.013,48.2743872
add,sky90,16,2658,0.375708,513.52001,174.271,202.506612
mux2,tsmc28,128,20000,0.059058,195.678,1280.0,73.172862
mux2,sky90,64,4621,0.24319600000000002,490.980009,117.75,172.66916
csa,sky90,128,3000,0.26417999999999997,1881.599976,220.98,534.4361399999999
shiftleft,tsmc28,8,5000,0.11473000000000001,15.624,51.647,2.9829800000000004
csa,tsmc28,8,25000,0.040492,52.416,482.462,21.987156
priorityencoder,sky90,32,3383,0.294993,275.380005,64.645,22.124475000000004
flop,tsmc28,16,10000,0.048892000000000005,30.24,314.58,53.28250160000001
mux4,tsmc28,8,17390,0.057434,19.656,88.061,6.099490799999999
csa,tsmc28,128,25854,0.040895,806.399994,7580.0,363.515655
flop,sky90,8,8221,0.114345,133.279999,129.629,363.98300400000005
mux2,tsmc28,16,20202,0.05247,15.372,84.373,5.346692999999999
csa,tsmc28,128,23865,0.040776,790.271996,7570.0,333.099144
shiftleft,sky90,64,2428,0.462009,3862.180062,2660.0,1248.3483179999998
mult,sky90,128,482,2.074674,251002.502634,63000.0,174440.66459399997
mux4,tsmc28,16,16782,0.060931,40.95,193.54,12.917372
comparator,tsmc28,16,13994,0.07279899999999999,54.432,268.994,14.945634699999998
mux4,sky90,8,9439,0.21464699999999998,155.820003,90.053,74.482509
comparator,sky90,64,2945,0.339514,1335.740026,243.845,196.91812000000002
mux4,tsmc28,128,12822,0.077977,296.477998,1450.0,95.75575599999999
mux8,sky90,128,3006,0.350964,4441.360086,1510.0,977.083776
mux4,tsmc28,32,15168,0.065805,69.174,324.969,23.229165
mux2,sky90,8,6427,0.18835200000000002,63.700001,21.541,23.3744832
priorityencoder,tsmc28,32,5000,0.187693,26.334,75.077,3.6750289400000002
mult,tsmc28,32,3155,0.327982,6954.947997,52200.0,7078.179542
mux8,sky90,64,3267,0.322096,2250.080042,750.807,496.349936
add,sky90,64,2184,0.460746,2923.340057,1070.0,1044.511182
add,sky90,32,2575,0.41009799999999996,1373.960026,614.613,581.108866
mux4,tsmc28,16,17810,0.060905,41.454,205.138,13.64272
mux2,sky90,64,5000,0.24455300000000002,513.520009,127.141,193.44142300000004
mux8,sky90,128,3063,0.366182,4400.200085,1430.0,1022.380144
csa,sky90,128,5984,0.165225,4897.060095,2990.0,2649.0524250000003
flop,sky90,16,9445,0.114344,266.5599975,259.258,836.197672
mux2,tsmc28,64,20000,0.051763,99.036,577.742,31.0578
mux4,sky90,32,5000,0.262987,543.900011,212.404,194.084406
mux8,tsmc28,8,15000,0.072954,88.452,395.732,20.281212000000004
comparator,tsmc28,128,8989,0.111222,476.28,1890.0,107.66289599999999
add,tsmc28,8,14068,0.07183999999999999,34.020001,190.571,13.549023999999996
comparator,tsmc28,64,10436,0.095782,251.748,991.197,57.277636
mux2,sky90,64,4354,0.241871,485.100007,130.641,168.100345
csa,tsmc28,8,10000,0.067577,17.136,57.229,4.8723016999999995
shiftleft,sky90,64,2383,0.452526,3978.800061,2870.0,1276.1233200000001
flop,sky90,8,15822,0.114344,133.279999,129.629,700.471344
add,tsmc28,8,5000,0.16307100000000002,19.908,102.357,6.0988554000000015
csa,sky90,32,6106,0.165361,1318.100026,832.166,624.072414
mux4,sky90,16,4302,0.230423,358.679999,417.161,98.85146700000001
priorityencoder,tsmc28,8,28236,0.035115,6.048,21.019,1.3659735000000002
mux8,tsmc28,128,9823,0.10175200000000001,619.289998,2820.0,146.115872
mult,sky90,8,1444,0.7414310000000001,2439.220046,1840.0,1851.353207
add,sky90,8,2832,0.352356,193.060004,60.697,79.2801
comparator,tsmc28,8,15000,0.0663,23.814,104.468,6.2454600000000005
priorityencoder,sky90,32,5236,0.206727,391.020008,222.23,54.369201
mux4,sky90,16,4185,0.23998,234.220005,76.845,67.26639399999999
shiftleft,tsmc28,16,15000,0.086062,126.251999,625.471,45.440736
mult,sky90,32,779,1.327452,26237.540459,16100.0,26468.065428
mux2,tsmc28,8,27263,0.039865,11.466,61.225,3.4363629999999996
csa,tsmc28,128,24362,0.040986,838.655998,7690.0,347.438322
mux2,sky90,64,4770,0.244554,513.520009,127.141,184.39371599999998
flop,tsmc28,32,22356,0.048892,60.4799995,629.162,238.13337519999996
mux2,sky90,32,5049,0.21904,237.160005,57.793,84.98752000000002
mux2,sky90,32,4950,0.199897,374.360008,259.372,135.530166
add,sky90,8,3428,0.291416,231.280005,126.487,106.94967199999999
mux2,sky90,16,5616,0.202074,119.560002,32.354,44.1329616
priorityencoder,sky90,128,3124,0.32,1493.520029,372.988,91.20000000000002
mux4,tsmc28,128,10000,0.098899,224.153997,821.731,67.152421
mux8,sky90,32,2890,0.34539600000000004,985.880019,218.073,180.296712
mux2,tsmc28,128,10000,0.099897,123.480003,771.154,44.454165
priorityencoder,tsmc28,16,25000,0.046222,26.334,100.815,5.3894852
comparator,sky90,16,4432,0.24526,431.200006,339.523,112.57433999999999
mux4,sky90,32,3879,0.261189,714.420014,329.878,193.27985999999999
add,tsmc28,32,9425,0.1061,184.212001,900.476,73.84559999999999
comparator,tsmc28,8,17402,0.057474000000000004,42.336,233.903,11.747685600000002
csa,tsmc28,16,10000,0.067577,34.271999,114.459,9.737845700000001
flop,tsmc28,16,20000,0.048892000000000005,30.24,314.578,106.5161112
mux8,tsmc28,8,12611,0.079278,44.352,200.257,11.606299199999999
flop,tsmc28,128,19044,0.048892,241.919998,2520.0,811.216064
mux8,sky90,64,3000,0.333451,2194.220042,693.108,451.826105
comparator,tsmc28,128,10327,0.10410900000000001,541.926002,2580.0,130.656795
flop,tsmc28,128,21114,0.048892,241.919998,2520.0,899.417232
priorityencoder,sky90,16,5868,0.17150400000000002,132.300003,66.355,18.488131200000005
mux8,tsmc28,64,10120,0.09832199999999999,288.287999,1400.0,81.902226
mult,tsmc28,128,2020,0.52291,49710.654218,308000.0,60818.09337
mux8,sky90,128,2893,0.350768,4578.560081,1790.0,992.322672
mult,sky90,8,500,1.752451,1003.519999,119.994,216.4276985
mux4,sky90,64,3699,0.269517,877.100017,304.149,274.90734
mux8,sky90,128,2780,0.364654,4614.820086,1880.0,984.2011459999999
flop,sky90,32,13561,0.114344,533.119995,518.516,2401.1096560000005
mux4,sky90,16,4630,0.254381,327.320006,132.911,86.743921
mult,tsmc28,8,5000,0.19998100000000002,444.150001,3260.0,306.970835
add,tsmc28,128,7510,0.137622,939.330009,4610.0,369.377448
add,sky90,128,1885,0.5304949999999999,6186.740118,2230.0,2147.974254999999
mux8,tsmc28,8,5000,0.120592,30.114,99.721,3.5815824000000003
mult,tsmc28,8,10000,0.195858,517.356,3650.0,683.3485619999999
shiftleft,tsmc28,64,7773,0.12864499999999998,641.717996,2950.0,188.72221499999998
comparator,tsmc28,32,13374,0.085716,133.686,630.714,37.71504
mult,tsmc28,128,2058,0.522019,51424.506238,321000.0,64453.163911
mux4,tsmc28,8,20000,0.057128000000000005,28.476,137.138,8.4035288
priorityencoder,sky90,8,7035,0.141364,47.040001,23.417,10.1357988
flop,sky90,64,9795,0.114344,1066.23999,1040.0,3468.282208
priorityencoder,tsmc28,16,19904,0.050228,17.514,56.726,3.2899340000000006
shiftleft,tsmc28,64,1000,0.409802,270.395999,883.096,37.783744399999996
mux2,sky90,128,4170,0.257308,1269.100023,748.523,473.4467199999999
priorityencoder,tsmc28,16,5000,0.11892000000000001,10.962,32.132,1.1333076
priorityencoder,sky90,64,4180,0.250211,817.320015,379.7,76.56456600000001
mux2,sky90,128,3920,0.258785,955.500018,279.611,313.906205
mux8,tsmc28,16,5000,0.14483200000000002,55.314,186.553,8.2988736
mux8,sky90,64,3082,0.345759,2242.240042,748.799,474.727107
mux4,sky90,8,5130,0.220751,203.840004,102.281,52.9140147
flop,sky90,16,3000,0.114344,266.5599975,259.258,265.6096776
shiftleft,sky90,8,3000,0.332693,141.120003,30.136,37.2948853
flop,sky90,128,8221,0.114345,2132.4799805,2070.0,5821.3039499999995
flop,sky90,8,8856,0.114344,133.279999,129.629,392.0627072
comparator,tsmc28,64,11288,0.09385,291.06,1290.0,72.4522
mux4,tsmc28,8,16796,0.058955,18.27,77.583,5.683262
comparator,tsmc28,128,10136,0.1066,543.312001,2520.0,135.06220000000002
mux2,sky90,64,3430,0.288525,448.840009,147.731,164.45924999999997
comparator,sky90,32,4309,0.273547,783.020014,417.236,160.57208899999998
mux8,sky90,16,3559,0.289129,618.380012,225.209,131.26456600000003
